Shipment_ID,Origin,Destination,Transport_Mode,Cargo_Type,Weight_KG,Volume_CBM,Distance_KM,Container_Type,Fuel_Price,Season,Carrier,Transit_Days,Actual_Freight_Price_INR
SCMS_65261,Mumbai,Nigeria,Air,Medical Supplies,1201.0,6.67,7800,AIR_CARGO,104.71,Peak,Carrier_D,6,2471288
SCMS_65274,Mumbai,Cameroon,Air,Pharmaceuticals,4093.0,22.74,3853,AIR_CARGO,102.82,Peak,Carrier_A,3,2968894
SCMS_65291,Los Angeles,Ethiopia,Air,Medical Supplies,60.0,0.5,4100,AIR_CARGO,105.48,Off_Peak,Carrier_B,3,78556
SCMS_65308,Chennai,Nigeria,Air,Medical Supplies,842.0,4.68,7800,AIR_CARGO,101.44,Peak,Carrier_D,6,1278326
SCMS_65323,Hyderabad,Tanzania,Air,Pharmaceuticals,7696.0,42.76,4900,AIR_CARGO,85.22,Peak,Carrier_A,4,2882755
SCMS_65331,Hyderabad,Haiti,Air,Pharmaceuticals,19.0,0.5,13500,AIR_CARGO,99.25,Peak,Carrier_A,11,83761
SCMS_65349,Hyderabad,South Africa,Sea,Pharmaceuticals,7556.0,21.59,7900,20FT,92.1,Peak,Carrier_B,13,826014
SCMS_65381,Los Angeles,Zimbabwe,Air,Pharmaceuticals,1374.0,7.63,6800,AIR_CARGO,96.57,Off_Peak,Carrier_C,5,801596
SCMS_65408,Los Angeles,Zambia,Air,Medical Supplies,2262.0,12.57,6500,AIR_CARGO,85.89,Normal,Carrier_B,5,2330726
SCMS_65450,Los Angeles,Nigeria,Air,Medical Supplies,1228.0,6.82,7800,AIR_CARGO,96.64,Normal,Carrier_D,6,1148671
SCMS_65452,Chennai,Burundi,Air,Medical Supplies,37.0,0.5,7517,AIR_CARGO,106.28,Peak,Carrier_B,6,81612
SCMS_65478,Mumbai,Abidjan (Cote d'Ivoire),Air,Medical Supplies,1281.0,7.12,7708,AIR_CARGO,101.79,Off_Peak,Carrier_D,6,1139765
SCMS_65484,Hamburg,Vietnam,Air,Pharmaceuticals,34.0,0.5,3800,AIR_CARGO,94.86,Normal,Carrier_C,3,34892
SCMS_65487,Chennai,South Africa,Sea,Pharmaceuticals,3853.0,11.01,7900,LCL,96.02,Peak,Carrier_C,13,364506
SCMS_65548,Mumbai,South Africa,Sea,Pharmaceuticals,6.0,0.5,7900,LCL,91.97,Peak,Carrier_A,13,857809
SCMS_65555,Los Angeles,Tanzania,Air,Medical Supplies,1249.0,6.94,4900,AIR_CARGO,107.25,Off_Peak,Carrier_D,4,1802164
SCMS_65579,Hamburg,Tanzania,Air,Pharmaceuticals,2020.0,11.22,4900,AIR_CARGO,85.23,Off_Peak,Carrier_C,4,790422
SCMS_65601,Los Angeles,Botswana,Air,Medical Supplies,6.0,0.5,7300,AIR_CARGO,102.41,Peak,Carrier_B,6,34689
SCMS_65617,Hyderabad,Tanzania,Air,Pharmaceuticals,3396.0,18.87,4900,AIR_CARGO,99.01,Normal,Carrier_A,4,1415109
SCMS_65621,Chennai,Ethiopia,Air,Medical Supplies,15.0,0.5,4100,AIR_CARGO,86.43,Off_Peak,Carrier_B,3,45634
SCMS_65640,Los Angeles,Namibia,Air,Medical Supplies,265.0,1.47,7600,AIR_CARGO,98.29,Off_Peak,Carrier_B,6,250524
SCMS_65675,Mumbai,Tanzania,Air,Pharmaceuticals,2069.0,11.49,4900,AIR_CARGO,102.4,Normal,Carrier_D,4,837585
SCMS_65699,Hamburg,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,7025.0,39.03,5139,AIR_CARGO,93.88,Normal,Carrier_C,4,3965410
SCMS_65716,Mumbai,Haiti,Air,Pharmaceuticals,647.0,3.59,13500,AIR_CARGO,99.36,Normal,Carrier_D,11,420427
SCMS_65717,Hyderabad,South Africa,Sea,Pharmaceuticals,18417.0,52.62,7900,40FT_HC,88.59,Normal,Carrier_A,13,994272
SCMS_65732,Los Angeles,Tanzania,Air,Pharmaceuticals,325.0,1.81,4900,AIR_CARGO,106.45,Normal,Carrier_C,4,196373
SCMS_65780,Mumbai,Rwanda,Air,Pharmaceuticals,3204.0,17.8,5300,AIR_CARGO,98.91,Peak,Carrier_E,4,1691730
SCMS_65836,Mumbai,Nigeria,Air,Medical Supplies,482.0,2.68,7800,AIR_CARGO,87.09,Off_Peak,Carrier_B,6,263843
SCMS_65978,Mumbai,Vietnam,Air,Pharmaceuticals,692.0,3.84,3800,AIR_CARGO,102.22,Normal,Carrier_C,3,732222
SCMS_65987,Los Angeles,Vietnam,Air,Pharmaceuticals,164.0,0.91,3800,AIR_CARGO,88.92,Peak,Carrier_C,3,63969
SCMS_66000,Los Angeles,Rwanda,Air,Pharmaceuticals,415.0,2.31,5300,AIR_CARGO,96.16,Normal,Carrier_C,4,379250
SCMS_66030,Mumbai,South Africa,Air,Pharmaceuticals,7353.0,40.85,7900,AIR_CARGO,88.69,Peak,Carrier_A,6,420341
SCMS_66073,Chennai,South Africa,Sea,Pharmaceuticals,870.0,2.49,7900,LCL,96.4,Off_Peak,Carrier_C,13,323759
SCMS_66094,Mumbai,Nigeria,Air,Pharmaceuticals,1548.0,8.6,7800,AIR_CARGO,87.93,Peak,Carrier_A,6,1005364
SCMS_66100,Mumbai,Ghana,Air,Pharmaceuticals,4486.0,24.92,8100,AIR_CARGO,100.9,Off_Peak,Carrier_E,6,1758005
SCMS_66205,Mumbai,Haiti,Air,Pharmaceuticals,133.0,0.74,13500,AIR_CARGO,98.62,Peak,Carrier_B,11,138313
SCMS_66207,Johannesburg,Uganda,Air,Pharmaceuticals,15.0,0.5,5400,AIR_CARGO,87.78,Off_Peak,Carrier_E,4,72848
SCMS_66233,Mumbai,Abidjan (Cote d'Ivoire),Air,Medical Supplies,1543.0,8.57,6759,AIR_CARGO,100.24,Peak,Carrier_D,5,3204313
SCMS_66236,Los Angeles,Uganda,Air,Medical Supplies,242.0,1.34,5400,AIR_CARGO,89.07,Off_Peak,Carrier_B,4,163713
SCMS_66277,Johannesburg,Uganda,Air,Pharmaceuticals,14.0,0.5,5400,AIR_CARGO,88.04,Normal,Carrier_E,4,45427
SCMS_66307,Hyderabad,Vietnam,Air,Pharmaceuticals,3425.0,19.03,3800,AIR_CARGO,94.75,Peak,Carrier_D,3,954911
SCMS_66323,Los Angeles,Mozambique,Air,Medical Supplies,145.0,0.81,6200,AIR_CARGO,89.0,Off_Peak,Carrier_B,5,221765
SCMS_66349,Los Angeles,South Sudan,Air,Medical Supplies,82.0,0.5,6129,AIR_CARGO,99.41,Peak,Carrier_B,5,129696
SCMS_66355,Los Angeles,Tanzania,Air,Medical Supplies,405.0,2.25,4900,AIR_CARGO,99.36,Normal,Carrier_D,4,669396
SCMS_66371,Mumbai,Tanzania,Air,Pharmaceuticals,4699.0,26.11,4900,AIR_CARGO,98.81,Normal,Carrier_A,4,1543644
SCMS_66373,Los Angeles,Guyana,Air,Medical Supplies,807.0,4.48,14200,AIR_CARGO,105.71,Peak,Carrier_B,11,565306
SCMS_66374,Mumbai,South Africa,Sea,Pharmaceuticals,7193.0,20.55,7900,20FT,97.58,Off_Peak,Carrier_C,13,737806
SCMS_66383,Mumbai,Uganda,Air,Pharmaceuticals,53.0,0.5,5400,AIR_CARGO,88.26,Peak,Carrier_A,4,103733
SCMS_66420,Chennai,Zambia,Air,Medical Supplies,967.0,5.37,6500,AIR_CARGO,86.59,Off_Peak,Carrier_D,5,1256980
SCMS_66431,Hamburg,Uganda,Air,Pharmaceuticals,30.0,0.5,5400,AIR_CARGO,99.03,Normal,Carrier_B,4,92437
SCMS_66438,Mumbai,Haiti,Air,Pharmaceuticals,30.0,0.5,13500,AIR_CARGO,87.07,Peak,Carrier_A,11,96466
SCMS_66448,Hyderabad,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,430.0,2.39,7326,AIR_CARGO,86.74,Normal,Carrier_D,6,309229
SCMS_66449,Hamburg,Vietnam,Air,Pharmaceuticals,2018.0,11.21,3800,AIR_CARGO,104.02,Normal,Carrier_C,3,884718
SCMS_66585,Los Angeles,Nigeria,Air,Medical Supplies,1248.0,6.93,7800,AIR_CARGO,105.11,Normal,Carrier_D,6,1148658
SCMS_66626,Mumbai,Uganda,Air,Medical Supplies,17.0,0.5,5400,AIR_CARGO,86.57,Peak,Carrier_C,4,56958
SCMS_66641,Mumbai,South Africa,Air,Pharmaceuticals,7349.0,40.83,7900,AIR_CARGO,92.08,Normal,Carrier_A,6,420341
SCMS_66663,Los Angeles,Nigeria,Air,Medical Supplies,1233.0,6.85,7800,AIR_CARGO,85.99,Normal,Carrier_D,6,1817513
SCMS_66669,Mumbai,Vietnam,Air,Pharmaceuticals,5009.0,27.83,3800,AIR_CARGO,97.97,Off_Peak,Carrier_D,3,1468151
SCMS_66690,Hyderabad,South Africa,Air,Pharmaceuticals,2373.0,13.18,7900,AIR_CARGO,85.69,Off_Peak,Carrier_A,6,146359
SCMS_66713,Hamburg,Vietnam,Air,Pharmaceuticals,56.0,0.5,3800,AIR_CARGO,97.61,Peak,Carrier_C,3,44840
SCMS_66762,Los Angeles,Abidjan (Cote d'Ivoire),Air,Medical Supplies,1428.0,7.93,6472,AIR_CARGO,104.97,Peak,Carrier_D,5,2425920
SCMS_66768,Chennai,Uganda,Air,Pharmaceuticals,90.0,0.5,5400,AIR_CARGO,102.52,Off_Peak,Carrier_E,4,85252
SCMS_66782,Mumbai,Guinea,Air,Medical Supplies,32.0,0.5,3795,AIR_CARGO,102.19,Off_Peak,Carrier_D,3,155522
SCMS_66792,Hyderabad,Vietnam,Air,Pharmaceuticals,2035.0,11.31,3800,AIR_CARGO,106.96,Peak,Carrier_C,3,750923
SCMS_66811,Mumbai,Guyana,Air,Medical Supplies,108.0,0.6,14200,AIR_CARGO,106.1,Normal,Carrier_D,11,177472
SCMS_66840,Los Angeles,Tanzania,Air,Medical Supplies,277.0,1.54,4900,AIR_CARGO,104.36,Peak,Carrier_B,4,273610
SCMS_66891,Mumbai,Cameroon,Air,Pharmaceuticals,1007.0,5.59,7130,AIR_CARGO,92.46,Peak,Carrier_A,5,954050
SCMS_66946,Mumbai,"Congo, DRC",Air,Pharmaceuticals,9.0,0.5,6700,AIR_CARGO,91.48,Peak,Carrier_A,5,63328
SCMS_66967,Hyderabad,South Africa,Sea,Pharmaceuticals,10907.0,31.16,7900,20FT,100.07,Normal,Carrier_A,13,681492
SCMS_66992,Mumbai,Guyana,Air,Medical Supplies,11.0,0.5,14200,AIR_CARGO,103.99,Normal,Carrier_B,11,33287
SCMS_67011,Hyderabad,Zimbabwe,Air,Pharmaceuticals,5151.0,28.62,6800,AIR_CARGO,90.03,Off_Peak,Carrier_E,5,2522009
SCMS_67023,Hyderabad,Guyana,Air,Pharmaceuticals,252.0,1.4,14200,AIR_CARGO,86.97,Normal,Carrier_E,11,218226
SCMS_67043,Los Angeles,Nigeria,Air,Medical Supplies,3787.0,21.04,7800,AIR_CARGO,103.44,Off_Peak,Carrier_D,6,4914924
SCMS_67057,Los Angeles,Rwanda,Air,Medical Supplies,766.0,4.26,5300,AIR_CARGO,85.27,Peak,Carrier_D,4,1217629
SCMS_67077,Chennai,Vietnam,Air,Pharmaceuticals,104.0,0.58,3800,AIR_CARGO,90.18,Off_Peak,Carrier_E,3,229127
SCMS_67090,Mumbai,Haiti,Air,Pharmaceuticals,1772.0,9.84,13500,AIR_CARGO,105.58,Off_Peak,Carrier_C,11,1004798
SCMS_67142,Hamburg,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,2573.0,14.29,6730,AIR_CARGO,98.22,Off_Peak,Carrier_C,5,1169075
SCMS_67150,Los Angeles,Namibia,Air,Medical Supplies,170.0,0.94,7600,AIR_CARGO,105.67,Off_Peak,Carrier_B,6,145777
SCMS_67159,Los Angeles,Malawi,Air,Medical Supplies,30.0,0.5,6100,AIR_CARGO,100.66,Off_Peak,Carrier_D,5,126722
SCMS_67191,Los Angeles,Uganda,Air,Pharmaceuticals,116.0,0.64,5400,AIR_CARGO,94.19,Normal,Carrier_C,4,84974
SCMS_67194,Hyderabad,Zimbabwe,Air,Pharmaceuticals,4589.0,25.49,6800,AIR_CARGO,96.19,Peak,Carrier_E,5,2359830
SCMS_67195,Los Angeles,Guyana,Air,Pharmaceuticals,50.0,0.5,14200,AIR_CARGO,87.74,Off_Peak,Carrier_C,11,71393
SCMS_67199,Hyderabad,South Africa,Sea,Pharmaceuticals,12974.0,37.07,7900,40FT_HC,103.61,Normal,Carrier_A,13,960172
SCMS_67244,Shanghai,Rwanda,Air,Medical Supplies,1992.0,11.07,5300,AIR_CARGO,98.4,Normal,Carrier_D,4,2264159
SCMS_67263,Chennai,Tanzania,Air,Medical Supplies,3334.0,18.52,4900,AIR_CARGO,94.83,Peak,Carrier_D,4,1941493
SCMS_67308,Hamburg,Rwanda,Air,Pharmaceuticals,83.0,0.5,5300,AIR_CARGO,105.93,Off_Peak,Carrier_C,4,80153
SCMS_67321,Hyderabad,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,147.0,0.82,8175,AIR_CARGO,86.3,Off_Peak,Carrier_A,6,158333
SCMS_67476,Hyderabad,South Africa,Air,Pharmaceuticals,1273.0,7.07,7900,AIR_CARGO,96.27,Off_Peak,Carrier_A,6,284165
SCMS_67501,Mumbai,Ethiopia,Air,Pharmaceuticals,3685.0,20.47,4100,AIR_CARGO,105.1,Normal,Carrier_A,3,1410163
SCMS_67509,Hyderabad,Tanzania,Air,Pharmaceuticals,4059.0,22.55,4900,AIR_CARGO,90.61,Off_Peak,Carrier_A,4,1551414
SCMS_67562,Hyderabad,Tanzania,Air,Pharmaceuticals,3267.0,18.15,4900,AIR_CARGO,94.64,Peak,Carrier_A,4,1136182
SCMS_67600,Hamburg,Zambia,Air,Pharmaceuticals,4959.0,27.55,6500,AIR_CARGO,101.35,Normal,Carrier_C,5,187347
SCMS_67703,Hamburg,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,385.0,2.14,4590,AIR_CARGO,98.8,Peak,Carrier_C,3,324567
SCMS_67739,Hyderabad,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,46.0,0.5,7249,AIR_CARGO,89.8,Off_Peak,Carrier_A,6,163771
SCMS_67753,Hyderabad,Tanzania,Air,Pharmaceuticals,107.0,0.59,4900,AIR_CARGO,94.59,Peak,Carrier_B,4,154720
SCMS_67776,Hyderabad,Vietnam,Air,Pharmaceuticals,32.0,0.5,3800,AIR_CARGO,92.54,Normal,Carrier_C,3,146635
SCMS_67806,Mumbai,Rwanda,Air,Pharmaceuticals,262.0,1.46,5300,AIR_CARGO,88.16,Peak,Carrier_E,4,331081
SCMS_67854,Hyderabad,Vietnam,Air,Pharmaceuticals,1748.0,9.71,3800,AIR_CARGO,98.91,Off_Peak,Carrier_D,3,333464
SCMS_67864,Los Angeles,Tanzania,Air,Medical Supplies,1303.0,7.24,4900,AIR_CARGO,92.23,Off_Peak,Carrier_D,4,1949618
SCMS_67868,Hamburg,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,440.0,2.44,7140,AIR_CARGO,90.44,Off_Peak,Carrier_C,5,395487
SCMS_67980,Los Angeles,Nigeria,Air,Medical Supplies,1186.0,6.59,7800,AIR_CARGO,89.36,Off_Peak,Carrier_D,6,2148724
SCMS_68007,Mumbai,Zimbabwe,Air,Medical Supplies,1016.0,5.64,6800,AIR_CARGO,108.04,Off_Peak,Carrier_D,5,1625938
SCMS_68096,Mumbai,Vietnam,Air,Pharmaceuticals,57.0,0.5,3800,AIR_CARGO,103.74,Peak,Carrier_D,3,754040
SCMS_68126,Los Angeles,Tanzania,Air,Medical Supplies,499.0,2.77,4900,AIR_CARGO,103.16,Peak,Carrier_D,4,852936
SCMS_68138,Mumbai,Tanzania,Air,Medical Supplies,3335.0,18.53,4900,AIR_CARGO,86.29,Peak,Carrier_D,4,2101813
SCMS_68186,Mumbai,Tanzania,Air,Pharmaceuticals,255.0,1.42,4900,AIR_CARGO,107.81,Normal,Carrier_A,4,211574
SCMS_68219,Los Angeles,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,844.0,4.69,6928,AIR_CARGO,94.17,Off_Peak,Carrier_C,5,842021
SCMS_68230,Hamburg,Vietnam,Air,Pharmaceuticals,445.0,2.47,3800,AIR_CARGO,92.06,Normal,Carrier_C,3,409947
SCMS_68241,Hyderabad,Rwanda,Air,Pharmaceuticals,4746.0,26.37,5300,AIR_CARGO,86.45,Normal,Carrier_A,4,8492558
SCMS_68268,Los Angeles,Ethiopia,Air,Pharmaceuticals,728.0,4.04,4100,AIR_CARGO,85.09,Off_Peak,Carrier_C,3,598325
SCMS_68341,Hyderabad,South Africa,Sea,Pharmaceuticals,7225.0,20.64,7900,20FT,92.03,Peak,Carrier_A,13,520494
SCMS_68361,Mumbai,Vietnam,Air,Pharmaceuticals,678.0,3.77,3800,AIR_CARGO,106.04,Normal,Carrier_D,3,185166
SCMS_68367,Mumbai,Rwanda,Sea,Pharmaceuticals,10116.0,28.9,5300,20FT,102.27,Off_Peak,Carrier_D,8,2090363
SCMS_68397,Hyderabad,Uganda,Air,Pharmaceuticals,575.0,3.19,5400,AIR_CARGO,99.8,Peak,Carrier_A,4,278522
SCMS_68401,Chennai,Uganda,Air,Pharmaceuticals,34.0,0.5,5400,AIR_CARGO,99.75,Off_Peak,Carrier_B,4,34049
SCMS_68437,Los Angeles,Mozambique,Air,Medical Supplies,41.0,0.5,6200,AIR_CARGO,94.14,Off_Peak,Carrier_B,5,77396
SCMS_68462,Los Angeles,Rwanda,Air,Pharmaceuticals,298.0,1.66,5300,AIR_CARGO,93.02,Normal,Carrier_C,4,189992
SCMS_68481,Los Angeles,Abidjan (Cote d'Ivoire),Air,Medical Supplies,264.0,1.47,3640,AIR_CARGO,87.03,Off_Peak,Carrier_D,3,3140114
SCMS_68494,Mumbai,Vietnam,Air,Pharmaceuticals,1503.0,8.35,3800,AIR_CARGO,102.43,Off_Peak,Carrier_D,3,1024413
SCMS_68508,Chennai,Tanzania,Air,Medical Supplies,6223.0,34.57,4900,AIR_CARGO,99.74,Off_Peak,Carrier_D,4,7088807
SCMS_68515,Chennai,Abidjan (Cote d'Ivoire),Air,Medical Supplies,422.0,2.34,9261,AIR_CARGO,103.4,Peak,Carrier_D,7,435713
SCMS_68553,Hyderabad,Vietnam,Air,Pharmaceuticals,3442.0,19.12,3800,AIR_CARGO,87.27,Off_Peak,Carrier_E,3,907945
SCMS_68572,Hyderabad,Tanzania,Air,Pharmaceuticals,1412.0,7.84,4900,AIR_CARGO,101.76,Peak,Carrier_D,4,582540
SCMS_68577,Los Angeles,"Congo, DRC",Air,Medical Supplies,746.0,4.14,6700,AIR_CARGO,86.89,Off_Peak,Carrier_D,5,1123790
SCMS_68596,Hamburg,Vietnam,Air,Pharmaceuticals,1175.0,6.53,3800,AIR_CARGO,87.46,Off_Peak,Carrier_C,3,153358
SCMS_68651,Los Angeles,Mozambique,Air,Medical Supplies,1265.0,7.03,6200,AIR_CARGO,93.08,Off_Peak,Carrier_B,5,1632395
SCMS_68662,Mumbai,Cameroon,Air,Pharmaceuticals,4426.0,24.59,8269,AIR_CARGO,103.84,Peak,Carrier_A,6,3230708
SCMS_68680,Hyderabad,Vietnam,Air,Pharmaceuticals,2388.0,13.27,3800,AIR_CARGO,105.05,Off_Peak,Carrier_E,3,326726
SCMS_68735,Mumbai,Tanzania,Air,Medical Supplies,3334.0,18.52,4900,AIR_CARGO,101.23,Normal,Carrier_D,4,1903826
SCMS_68779,Hyderabad,Vietnam,Air,Pharmaceuticals,1073.0,5.96,3800,AIR_CARGO,90.48,Peak,Carrier_A,3,821975
SCMS_68846,Johannesburg,Uganda,Air,Pharmaceuticals,16.0,0.5,5400,AIR_CARGO,86.9,Normal,Carrier_E,4,86281
SCMS_68872,Hyderabad,Uganda,Air,Pharmaceuticals,173.0,0.96,5400,AIR_CARGO,103.06,Peak,Carrier_D,4,80674
SCMS_68878,Mumbai,Ethiopia,Air,Medical Supplies,204.0,1.13,4100,AIR_CARGO,97.31,Off_Peak,Carrier_B,3,105151
SCMS_68937,Hamburg,Uganda,Air,Pharmaceuticals,85.0,0.5,5400,AIR_CARGO,90.88,Peak,Carrier_C,4,108047
SCMS_68938,Chennai,Abidjan (Cote d'Ivoire),Air,Medical Supplies,219.0,1.22,8444,AIR_CARGO,108.4,Normal,Carrier_B,7,216933
SCMS_68949,Mumbai,Zimbabwe,Air,Pharmaceuticals,9832.0,54.62,6800,AIR_CARGO,97.43,Normal,Carrier_C,5,5891815
SCMS_68993,Mumbai,South Africa,Air,Pharmaceuticals,3085.0,17.14,7900,AIR_CARGO,100.7,Normal,Carrier_A,6,421104
SCMS_69006,Los Angeles,Zambia,Air,Medical Supplies,1246.0,6.92,6500,AIR_CARGO,93.46,Peak,Carrier_D,5,1949347
SCMS_69051,Los Angeles,Nigeria,Air,Medical Supplies,1290.0,7.17,7800,AIR_CARGO,88.05,Normal,Carrier_D,6,1369763
SCMS_69086,Hyderabad,Zimbabwe,Air,Pharmaceuticals,1468.0,8.16,6800,AIR_CARGO,104.96,Normal,Carrier_E,5,1042323
SCMS_69148,Mumbai,Tanzania,Air,Pharmaceuticals,820.0,4.56,4900,AIR_CARGO,87.09,Normal,Carrier_A,4,1555435
SCMS_69162,Hyderabad,"Congo, DRC",Air,Pharmaceuticals,54.0,0.5,6700,AIR_CARGO,107.52,Off_Peak,Carrier_A,5,169080
SCMS_69179,Hyderabad,South Africa,Sea,Pharmaceuticals,10156.0,29.02,7900,20FT,96.07,Off_Peak,Carrier_A,13,1183664
SCMS_69208,Mumbai,Haiti,Air,Pharmaceuticals,109.0,0.61,13500,AIR_CARGO,89.46,Peak,Carrier_B,11,24998
SCMS_69219,Shanghai,Rwanda,Air,Medical Supplies,1992.0,11.07,5300,AIR_CARGO,90.28,Peak,Carrier_D,4,2354381
SCMS_69253,Hyderabad,Vietnam,Air,Pharmaceuticals,2350.0,13.06,3800,AIR_CARGO,96.35,Off_Peak,Carrier_A,3,916116
SCMS_69354,Mumbai,South Africa,Air,Pharmaceuticals,3211.0,17.84,7900,AIR_CARGO,93.81,Peak,Carrier_A,6,354869
SCMS_69366,Mumbai,Ethiopia,Air,Pharmaceuticals,39.0,0.5,4100,AIR_CARGO,94.15,Normal,Carrier_A,3,44509
SCMS_69376,Hyderabad,South Africa,Sea,Pharmaceuticals,10980.0,31.37,7900,20FT,96.3,Peak,Carrier_A,13,1321575
SCMS_69528,Los Angeles,Nigeria,Air,Medical Supplies,1303.0,7.24,7800,AIR_CARGO,87.48,Peak,Carrier_D,6,2476908
SCMS_69572,Hyderabad,Cameroon,Air,Pharmaceuticals,949.0,5.27,4900,AIR_CARGO,100.43,Peak,Carrier_D,4,691677
SCMS_69683,Mumbai,Tanzania,Air,Medical Supplies,3334.0,18.52,4900,AIR_CARGO,89.34,Normal,Carrier_D,4,2036340
SCMS_69754,Mumbai,Zambia,Air,Medical Supplies,1016.0,5.64,6500,AIR_CARGO,85.69,Normal,Carrier_D,5,1384501
SCMS_69767,Mumbai,Vietnam,Air,Pharmaceuticals,3919.0,21.77,3800,AIR_CARGO,97.94,Peak,Carrier_A,3,1095085
SCMS_69790,Mumbai,Uganda,Air,Pharmaceuticals,92.0,0.51,5400,AIR_CARGO,107.04,Normal,Carrier_B,4,96027
SCMS_69871,Hyderabad,Vietnam,Air,Pharmaceuticals,3723.0,20.68,3800,AIR_CARGO,108.5,Peak,Carrier_E,3,1642638
SCMS_69875,Hyderabad,South Africa,Air,Pharmaceuticals,3543.0,19.68,7900,AIR_CARGO,97.32,Normal,Carrier_A,6,314296
SCMS_69900,Los Angeles,Abidjan (Cote d'Ivoire),Air,Medical Supplies,1284.0,7.13,5581,AIR_CARGO,87.36,Off_Peak,Carrier_D,4,10811
SCMS_69903,Hyderabad,Zimbabwe,Air,Pharmaceuticals,800.0,4.44,6800,AIR_CARGO,86.47,Normal,Carrier_A,5,491137
SCMS_69908,Mumbai,South Africa,Sea,Pharmaceuticals,11033.0,31.52,7900,20FT,103.88,Off_Peak,Carrier_A,13,965768
SCMS_69925,Mumbai,Kenya,Air,Medical Supplies,5102.0,28.34,5200,AIR_CARGO,101.93,Peak,Carrier_D,4,2906498
SCMS_69952,Los Angeles,Nigeria,Air,Pharmaceuticals,794.0,4.41,7800,AIR_CARGO,107.56,Off_Peak,Carrier_C,6,500709
SCMS_70029,Mumbai,Vietnam,Air,Pharmaceuticals,902.0,5.01,3800,AIR_CARGO,99.21,Peak,Carrier_A,3,639760
SCMS_70041,Hyderabad,Rwanda,Air,Pharmaceuticals,1045.0,5.81,5300,AIR_CARGO,94.8,Peak,Carrier_B,4,599084
SCMS_70044,Los Angeles,Uganda,Air,Medical Supplies,1010.0,5.61,5400,AIR_CARGO,94.66,Peak,Carrier_D,4,724046
SCMS_70162,Mumbai,Zimbabwe,Air,Medical Supplies,1694.0,9.41,6800,AIR_CARGO,87.23,Normal,Carrier_D,5,1045397
SCMS_70184,Hyderabad,South Africa,Sea,Pharmaceuticals,4364.0,12.47,7900,LCL,104.25,Normal,Carrier_A,13,927378
SCMS_70219,Los Angeles,Nigeria,Air,Medical Supplies,2307.0,12.82,7800,AIR_CARGO,88.58,Normal,Carrier_D,6,2266625
SCMS_70230,Mumbai,Rwanda,Air,Medical Supplies,1154.0,6.41,5300,AIR_CARGO,91.83,Peak,Carrier_D,4,4027559
SCMS_70236,Hamburg,Guatemala,Air,Pharmaceuticals,31.0,0.5,15200,AIR_CARGO,94.49,Off_Peak,Carrier_B,12,48837
SCMS_70259,Mumbai,Cameroon,Air,Pharmaceuticals,1632.0,9.07,4942,AIR_CARGO,100.21,Normal,Carrier_E,4,1359650
SCMS_70299,Hyderabad,South Africa,Sea,Pharmaceuticals,4364.0,12.47,7900,LCL,86.32,Off_Peak,Carrier_A,13,370281
SCMS_70309,Los Angeles,Burundi,Air,Medical Supplies,958.0,5.32,6916,AIR_CARGO,101.16,Peak,Carrier_D,5,1294048
SCMS_70356,Hyderabad,South Africa,Sea,Pharmaceuticals,20896.0,59.7,7900,40FT_HC,86.54,Normal,Carrier_A,13,1416191
SCMS_70366,Chennai,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,402.0,2.23,8662,AIR_CARGO,97.29,Off_Peak,Carrier_B,7,165898
SCMS_70374,Mumbai,Haiti,Air,Pharmaceuticals,487.0,2.71,13500,AIR_CARGO,100.05,Normal,Carrier_D,11,298556
SCMS_70404,Mumbai,Vietnam,Air,Pharmaceuticals,1228.0,6.82,3800,AIR_CARGO,86.28,Off_Peak,Carrier_E,3,159398
SCMS_70471,Mumbai,South Africa,Air,Pharmaceuticals,12264.0,68.13,7900,AIR_CARGO,108.03,Off_Peak,Carrier_C,6,885957
SCMS_70486,Mumbai,Vietnam,Air,Pharmaceuticals,3408.0,18.93,3800,AIR_CARGO,86.37,Normal,Carrier_D,3,1178754
SCMS_70505,Hyderabad,Uganda,Sea,Pharmaceuticals,3914.0,11.18,5400,LCL,94.77,Normal,Carrier_C,9,669723
SCMS_70508,Hyderabad,South Africa,Sea,Pharmaceuticals,7503.0,21.44,7900,20FT,86.45,Peak,Carrier_A,13,529878
SCMS_70511,Hyderabad,Abidjan (Cote d'Ivoire),Air,Pharmaceuticals,72.0,0.5,5594,AIR_CARGO,100.17,Off_Peak,Carrier_A,4,148429
SCMS_70516,Los Angeles,Nigeria,Air,Medical Supplies,1288.0,7.16,7800,AIR_CARGO,100.83,Off_Peak,Carrier_D,6,1379456
SCMS_70553,Mumbai,Haiti,Air,Pharmaceuticals,231.0,1.28,13500,AIR_CARGO,91.94,Off_Peak,Carrier_A,11,179001
